filename,lf_compression_method,cd_compression_method,method_mismatch,data_entropy_shannon,data_entropy_renyi,declared_vs_entropy_flag,eocd_count,lf_unknown_method,file_size_bytes,entry_count,suspicious_entry_count,suspicious_entry_ratio,entropy_variance,lf_crc_valid,any_crc_mismatch,is_encrypted
pypi_dramatiq_2.0.1.zip,8,8,False,7.982,7.6567,False,1,0,124391,66,0,0.0,1.1302,True,False,False
pypi_email-validator.zip,8,8,False,7.9782,7.806,False,1,0,35604,16,0,0.0,4.0387,True,False,False
pypi_email-validator_2.1.2.zip,8,8,False,7.9756,7.7945,False,1,0,30739,15,0,0.0,4.3187,True,False,False
pypi_email-validator_2.2.0.zip,8,8,False,7.9789,7.8066,False,1,0,33521,15,0,0.0,4.3474,True,False,False
pypi_factory-boy.zip,8,8,False,7.9702,7.4329,False,1,0,37036,21,0,0.0,3.006,True,False,False
pypi_factory-boy_3.3.1.zip,8,8,False,7.9719,7.4329,False,1,0,36878,20,0,0.0,1.2395,True,False,False
pypi_factory-boy_3.3.2.zip,8,8,False,7.9719,7.4329,False,1,0,36878,20,0,0.0,1.2393,True,False,False
pypi_faker.zip,8,8,False,7.9963,5.7834,False,1,0,1989457,718,0,0.0,0.7893,True,False,False
pypi_faker_40.10.0.zip,8,8,False,7.9963,5.7693,False,1,0,1989246,718,0,0.0,0.79,True,False,False
pypi_faker_40.9.0.zip,8,8,False,7.9963,5.8511,False,1,0,1989126,718,0,0.0,0.7897,True,False,False
pypi_fastapi.zip,8,8,False,7.9847,7.9514,False,1,0,116999,58,0,0.0,3.051,True,False,False
pypi_fastapi_0.134.0.zip,8,8,False,7.9847,7.9514,False,1,0,110404,54,0,0.0,3.1809,True,False,False
pypi_fastapi_0.135.0.zip,8,8,False,7.9847,7.9514,False,1,0,114496,55,0,0.0,3.1525,True,False,False
pypi_fastavro.zip,8,8,False,7.9847,7.5427,False,1,0,1000335,47,0,0.0,2.4461,True,False,False
pypi_fastavro_1.11.1.zip,8,8,False,7.9871,7.5321,False,1,0,944225,47,0,0.0,2.446,True,False,False
pypi_fastavro_1.12.0.zip,8,8,False,7.9872,7.532,False,1,0,948880,47,0,0.0,2.4471,True,False,False
pypi_fastparquet.zip,0,0,False,7.9984,-0.0,True,1,0,893079,34,0,0.0,8.6671,False,True,False
pypi_fastparquet_2024.11.0.zip,0,0,False,7.9983,-0.0,True,1,0,910272,33,0,0.0,7.7372,False,True,False
pypi_fastparquet_2024.5.0.zip,0,0,False,7.9983,-0.0,True,1,0,910453,33,0,0.0,7.7445,False,True,False
pypi_fire.zip,8,8,False,7.9801,7.2813,False,1,0,115945,52,0,0.0,1.3969,True,False,False
pypi_flask.zip,8,8,False,7.9863,7.4897,False,1,0,103424,31,0,0.0,2.1189,True,False,False
pypi_flask_3.1.1.zip,8,8,False,7.9861,7.4897,False,1,0,103305,31,0,0.0,2.1159,True,False,False
pypi_flask_3.1.2.zip,8,8,False,7.9861,7.4897,False,1,0,103308,31,0,0.0,2.1191,True,False,False
pypi_flit.zip,8,8,False,7.9778,7.8743,False,1,0,50657,30,0,0.0,3.2797,True,False,False
pypi_flit_3.10.1.zip,8,8,False,7.9778,7.8677,False,1,0,50683,30,0,0.0,3.2638,True,False,False
pypi_flit_3.11.0.zip,8,8,False,7.9778,7.867,False,1,0,50665,30,0,0.0,3.2817,True,False,False
pypi_fpdf2.zip,8,8,False,7.9957,7.6919,False,1,0,327056,45,0,0.0,3.3103,True,False,False
pypi_fpdf2_2.8.5.zip,8,8,False,7.9956,7.7196,False,1,0,301627,44,0,0.0,2.7416,True,False,False
pypi_fpdf2_2.8.6.zip,8,8,False,7.9959,7.6919,False,1,0,326981,45,0,0.0,3.3107,True,False,False
pypi_freezegun.zip,8,8,False,7.9765,6.7454,False,1,0,19266,11,0,0.0,4.6292,True,False,False
pypi_freezegun_1.5.3.zip,8,8,False,7.9789,6.6689,False,1,0,19062,11,0,0.0,4.6601,True,False,False
pypi_freezegun_1.5.4.zip,8,8,False,7.9755,6.6774,False,1,0,19145,11,0,0.0,4.638,True,False,False
pypi_ftfy.zip,8,8,False,7.9785,7.9576,False,1,0,44821,15,0,0.0,3.4485,True,False,False
pypi_ftfy_6.2.3.zip,8,8,False,7.9791,7.9594,False,1,0,43011,15,0,0.0,3.3836,True,False,False
pypi_ftfy_6.3.0.zip,8,8,False,7.9793,7.959,False,1,0,44778,15,0,0.0,3.4432,True,False,False
pypi_gensim.zip,0,0,False,7.999,-0.0,True,1,0,24455330,386,0,0.0,2.8719,False,True,False
pypi_gensim_4.3.2.zip,8,8,False,7.999,7.9696,False,1,0,24084903,371,0,0.0,0.7844,True,False,False
pypi_gensim_4.3.3.zip,0,0,False,7.999,-0.0,True,1,0,24086876,385,0,0.0,2.7435,False,True,False
pypi_google-cloud-storage.zip,8,8,False,7.992,7.6808,False,1,0,321324,76,0,0.0,0.5855,True,False,False
pypi_google-cloud-storage_3.7.0.zip,8,8,False,7.9923,7.6808,False,1,0,303364,59,0,0.0,0.6487,True,False,False
pypi_google-cloud-storage_3.8.0.zip,8,8,False,7.9923,7.6808,False,1,0,312430,63,0,0.0,0.6105,True,False,False
pypi_gradio.zip,8,8,False,7.9996,3.9069,False,2,0,42940853,2851,0,0.0,0.3259,True,False,False
pypi_gradio_6.7.0.zip,8,8,False,7.9997,3.9069,False,1,0,24162271,2174,0,0.0,0.4363,True,False,False
pypi_gradio_6.8.0.zip,8,8,False,7.9997,3.9069,False,1,0,24162460,2174,0,0.0,0.4363,True,False,False
pypi_graphviz.zip,8,8,False,7.9638,7.7196,False,1,0,47300,38,0,0.0,0.5587,True,False,False
pypi_graphviz_0.20.2.zip,8,8,False,7.9613,7.6807,False,1,0,47218,38,0,0.0,0.6243,True,False,False
pypi_graphviz_0.20.3.zip,8,8,False,7.9627,7.7243,False,1,0,47126,38,0,0.0,0.6233,True,False,False
pypi_grpcio.zip,8,8,False,7.9945,7.9679,False,1,0,5946986,63,0,0.0,0.6718,True,False,False
pypi_grpcio_1.78.0rc2.zip,8,8,False,7.9945,7.9679,False,1,0,5946961,63,0,0.0,0.6379,True,False,False
pypi_grpcio_1.78.1.zip,8,8,False,7.9945,7.9679,False,1,0,5947661,63,0,0.0,0.664,True,False,False
pypi_gunicorn.zip,8,8,False,7.9901,6.7322,False,1,0,197067,73,0,0.0,0.4451,True,False,False
pypi_gunicorn_25.0.2.zip,8,8,False,7.9889,6.6783,False,1,0,171712,65,0,0.0,0.5192,True,False,False
pypi_gunicorn_25.0.3.zip,8,8,False,7.9878,6.8665,False,1,0,171728,65,0,0.0,0.5115,True,False,False
pypi_h11.zip,8,8,False,7.9703,7.5127,False,1,0,37515,17,0,0.0,2.6818,True,False,False
pypi_h11_0.14.0.zip,8,8,False,7.9749,7.5127,False,1,0,58259,29,0,0.0,3.1582,True,False,False
pypi_h11_0.15.0.zip,8,8,False,7.9703,7.5127,False,1,0,37476,17,0,0.0,2.6792,True,False,False
pypi_h5py.zip,0,0,False,7.9948,-0.0,True,1,0,3724137,113,0,0.0,5.1688,False,True,False
pypi_h5py_3.15.0.zip,0,0,False,7.9876,-0.0,True,1,0,2877224,111,0,0.0,5.2295,False,True,False
pypi_h5py_3.15.1.zip,0,0,False,7.9943,-0.0,True,1,0,3414477,111,0,0.0,5.2403,False,True,False
pypi_hatch.zip,8,8,False,7.9763,1.0,False,1,0,141269,129,0,0.0,5.5752,True,False,False
pypi_hatch_1.16.3.zip,8,8,False,7.976,1.0,False,1,0,141305,129,0,0.0,5.5753,True,False,False
pypi_hatch_1.16.4.zip,8,8,False,7.9763,1.0,False,1,0,141355,129,0,0.0,5.5757,True,False,False
pypi_html5lib.zip,8,8,False,7.9884,7.4559,False,1,0,112173,39,0,0.0,1.8273,True,False,False
pypi_html5lib_1.0.1.zip,8,8,False,7.9874,7.5118,False,1,0,117321,41,0,0.0,1.7183,True,False,False
pypi_html5lib_1.0b10.zip,8,8,False,7.9876,7.2851,False,1,0,112619,40,0,0.0,1.7722,True,False,False
pypi_httpcore.zip,8,8,False,7.9727,7.6672,False,1,0,78784,36,0,0.0,2.5665,True,False,False
pypi_httpcore_1.0.7.zip,8,8,False,7.9743,7.6956,False,1,0,78551,36,0,0.0,2.5196,True,False,False
pypi_httpcore_1.0.8.zip,8,8,False,7.9726,7.654,False,1,0,78732,36,0,0.0,2.5668,True,False,False
pypi_httpretty_0.8.10.zip,8,8,False,7.9777,7.6935,False,1,0,29443,12,0,0.0,2.0236,True,False,False
pypi_httpretty_0.8.12.zip,8,8,False,7.9793,7.6884,False,1,0,30723,12,0,0.0,2.0306,True,False,False
pypi_httpretty_0.8.14.zip,8,8,False,7.9791,7.7108,False,1,0,30761,12,0,0.0,2.0301,True,False,False
pypi_httptools.zip,0,0,False,7.98,-0.0,True,1,0,204531,23,0,0.0,8.2614,False,True,False
pypi_httptools_0.6.3.zip,0,0,False,7.9845,-0.0,True,1,0,192583,14,0,0.0,9.224,False,True,False
pypi_httptools_0.6.4.zip,0,0,False,7.9847,-0.0,True,1,0,198780,19,0,0.0,7.8297,False,True,False
pypi_httpx.zip,8,8,False,7.9762,7.6055,False,1,0,73517,29,0,0.0,2.0562,True,False,False
pypi_httpx_1.0.dev1.zip,8,8,False,7.97,7.3823,False,1,0,30258,17,0,0.0,0.3159,True,False,False
pypi_httpx_1.0.dev2.zip,8,8,False,7.97,7.3606,False,1,0,30554,18,0,0.0,0.6703,True,False,False
pypi_httpx_1.0.dev3.zip,8,8,False,7.97,7.4523,False,1,0,34319,19,0,0.0,0.633,True,False,False
pypi_huey.zip,8,8,False,7.9818,6.6145,False,1,0,76951,48,0,0.0,4.6568,True,False,False
pypi_huey_2.5.4.zip,8,8,False,7.9818,6.6869,False,1,0,76843,48,0,0.0,4.6826,True,False,False
pypi_huey_2.5.5.zip,8,8,False,7.9818,6.715,False,1,0,76889,48,0,0.0,4.6834,True,False,False
pypi_huggingface-hub.zip,8,8,False,7.9971,7.951,False,1,0,616308,177,0,0.0,1.1838,True,False,False
pypi_huggingface-hub_1.7.0.zip,8,8,False,7.9971,7.9554,False,1,0,616275,177,0,0.0,1.1838,True,False,False
pypi_huggingface-hub_1.7.0rc0.zip,8,8,False,7.9971,7.9537,False,1,0,616306,177,0,0.0,1.1838,True,False,False
pypi_humanize.zip,8,8,False,7.9646,7.091,False,1,0,132203,80,0,0.0,0.6433,True,False,False
pypi_humanize_4.13.0.zip,8,8,False,7.9604,7.091,False,1,0,128869,78,0,0.0,0.6599,True,False,False
pypi_humanize_4.14.0.zip,8,8,False,7.9603,7.091,False,1,0,132092,80,0,0.0,0.6442,True,False,False
pypi_hypothesis.zip,8,8,False,7.9925,7.8659,False,1,0,529307,114,0,0.0,0.5656,True,False,False
pypi_hypothesis_6.151.7.zip,8,8,False,7.9925,7.8659,False,1,0,543315,116,0,0.0,0.5569,True,False,False
pypi_hypothesis_6.151.8.zip,8,8,False,7.9925,7.8659,False,1,0,543389,116,0,0.0,0.5569,True,False,False
pypi_idna.zip,8,8,False,7.9817,7.0514,False,1,0,71008,13,0,0.0,3.8063,True,False,False
pypi_idna_3.10.zip,8,8,False,7.9789,7.0514,False,1,0,70442,13,0,0.0,3.8503,True,False,False
pypi_idna_3.9.zip,8,8,False,7.9817,7.0514,False,1,0,71671,13,0,0.0,3.863,True,False,False
pypi_igraph.zip,0,0,False,7.9972,-0.0,True,1,0,2257415,96,0,0.0,7.9716,False,True,False
pypi_igraph_0.11.8.zip,0,0,False,7.9968,-0.0,True,1,0,1948543,94,0,0.0,7.6951,False,True,False
pypi_igraph_0.11.9.zip,0,0,False,7.9971,-0.0,True,1,0,1936209,95,0,0.0,8.0489,False,True,False
pypi_imageio.zip,8,8,False,7.9969,7.7625,False,1,0,317646,64,0,0.0,1.2223,True,False,False
pypi_imageio_2.37.0.zip,8,8,False,7.9966,7.7711,False,1,0,315796,64,0,0.0,1.2633,True,False,False
pypi_imageio_2.37.2.zip,8,8,False,7.9973,7.7653,False,1,0,317646,64,0,0.0,1.2246,True,False,False
pypi_inflect.zip,8,8,False,7.9902,7.9803,False,1,0,35197,9,0,0.0,7.5714,True,False,False
pypi_inflect_7.3.1.zip,8,8,False,7.9862,7.9727,False,1,0,34712,9,0,0.0,7.6,True,False,False
pypi_inflect_7.4.0.zip,8,8,False,7.9891,7.978,False,1,0,34781,9,0,0.0,7.6121,True,False,False
pypi_iniconfig.zip,8,8,False,7.8935,7.8083,False,1,0,7484,10,0,0.0,5.0888,True,False,False
pypi_iniconfig_2.1.0.zip,8,8,False,7.8693,7.7645,False,1,0,6050,9,0,0.0,4.2586,True,False,False
pypi_iniconfig_2.2.0.zip,8,8,False,7.8549,7.7453,False,1,0,6228,10,0,0.0,5.0293,True,False,False
pypi_itsdangerous.zip,8,8,False,7.9516,7.3571,False,1,0,16234,13,0,0.0,3.3655,True,False,False
pypi_itsdangerous_2.1.1.zip,8,8,False,7.9347,6.9551,False,1,0,15727,14,0,0.0,3.8568,True,False,False
pypi_itsdangerous_2.1.2.zip,8,8,False,7.9347,6.9924,False,1,0,15749,14,0,0.0,3.8505,True,False,False
pypi_jinja2.zip,8,8,False,7.9869,7.3661,False,1,0,134899,31,0,0.0,1.8086,True,False,False
pypi_jinja2_3.1.4.zip,8,8,False,7.9868,7.3717,False,1,0,133271,31,0,0.0,1.808,True,False,False
pypi_jinja2_3.1.5.zip,8,8,False,7.987,7.3568,False,1,0,134596,31,0,0.0,1.7777,True,False,False
pypi_joblib.zip,8,8,False,7.9905,7.8527,False,1,0,309071,143,0,0.0,1.511,True,False,False
pypi_joblib_1.5.1.zip,8,8,False,7.9905,7.8585,False,1,0,307746,143,0,0.0,1.5187,True,False,False
pypi_joblib_1.5.2.zip,8,8,False,7.9905,7.8592,False,1,0,308396,143,0,0.0,1.5114,True,False,False
pypi_keras.zip,8,8,False,7.9945,7.5713,False,1,0,1513769,620,0,0.0,1.4508,True,False,False
pypi_keras_3.13.0.zip,8,8,False,7.9945,7.5713,False,1,0,1512339,620,0,0.0,1.4502,True,False,False
pypi_keras_3.13.1.zip,8,8,False,7.9945,7.5713,False,1,0,1512409,620,0,0.0,1.4503,True,False,False
pypi_keyboard.zip,8,8,False,7.9841,7.9691,False,1,0,58098,21,0,0.0,1.1213,True,False,False
pypi_keyboard_0.13.3.zip,8,8,False,7.9814,7.9633,False,1,0,58749,21,0,0.0,1.0995,True,False,False
pypi_keyboard_0.13.4.zip,8,8,False,7.9843,7.9691,False,1,0,58112,21,0,0.0,1.0911,True,False,False
pypi_kombu.zip,8,8,False,7.9862,7.7699,False,1,0,214219,83,0,0.0,0.9147,True,False,False
pypi_kombu_5.6.0.zip,8,8,False,7.9862,7.7783,False,1,0,213774,83,0,0.0,0.9149,True,False,False
pypi_kombu_5.6.1.zip,8,8,False,7.9862,7.7768,False,1,0,214141,83,0,0.0,0.9147,True,False,False
pypi_langdetect.zip,8,8,False,7.9977,5.8823,False,1,0,993221,75,0,0.0,1.6213,True,False,False
pypi_langdetect_1.0.8.zip,8,8,False,7.9977,5.42,False,1,0,993190,75,0,0.0,1.6437,True,False,False
pypi_librosa.zip,8,8,False,7.991,7.6497,False,1,0,260749,49,0,0.0,1.6132,True,False,False
pypi_librosa_0.11.0rc0.zip,8,8,False,7.991,7.6497,False,1,0,260550,49,0,0.0,1.6158,True,False,False
pypi_librosa_0.11.0rc1.zip,8,8,False,7.991,7.6497,False,1,0,260782,49,0,0.0,1.6164,True,False,False
pypi_loguru.zip,8,8,False,7.9896,7.121,False,1,0,61595,24,0,0.0,1.9479,True,False,False
pypi_loguru_0.7.1.zip,8,8,False,7.9875,7.1548,False,1,0,61429,26,0,0.0,2.4915,True,False,False
pypi_loguru_0.7.2.zip,8,8,False,7.9889,7.2283,False,1,0,62549,26,0,0.0,2.4956,True,False,False
pypi_lxml.zip,0,0,False,7.9946,-0.0,True,1,0,8590589,188,0,0.0,5.5019,False,True,False
pypi_lxml_6.0.0.zip,0,0,False,7.9947,-0.0,True,1,0,8399057,188,0,0.0,5.5028,False,True,False
pypi_lxml_6.0.1.zip,0,0,False,7.9947,-0.0,True,1,0,8381164,188,0,0.0,5.5013,False,True,False
pypi_markupsafe.zip,0,0,False,7.9524,-0.0,True,1,0,11631,14,0,0.0,10.2205,False,True,False
pypi_markupsafe_3.0.1.zip,0,0,False,7.9425,-0.0,True,1,0,14391,13,0,0.0,9.0288,False,True,False
pypi_markupsafe_3.0.2.zip,0,0,False,7.9425,-0.0,True,1,0,14357,13,0,0.0,9.0178,False,True,False
pypi_marshmallow.zip,8,8,False,7.9848,6.9261,False,1,0,48454,19,0,0.0,2.4633,True,False,False
pypi_marshmallow_4.2.0.zip,8,8,False,7.9836,6.9261,False,1,0,48448,19,0,0.0,2.4649,True,False,False
pypi_marshmallow_4.2.1.zip,8,8,False,7.9836,6.9261,False,1,0,48451,19,0,0.0,2.463,True,False,False
pypi_matplotlib.zip,0,0,False,7.9977,-0.0,True,1,0,8239828,629,1,0.0016,3.597,False,True,False
pypi_matplotlib_3.10.6.zip,0,0,False,7.9975,-0.0,True,1,0,8247159,629,1,0.0016,3.5975,False,True,False
pypi_matplotlib_3.10.7.zip,0,0,False,7.9975,-0.0,True,1,0,8247141,629,1,0.0016,3.5965,False,True,False
pypi_mechanize.zip,8,8,False,7.9889,7.7567,False,1,0,110390,31,0,0.0,2.1368,True,False,False
pypi_mechanize_0.4.8.zip,8,8,False,7.9877,7.7567,False,1,0,110307,31,0,0.0,2.1344,True,False,False
pypi_mechanize_0.4.9.zip,8,8,False,7.9877,7.7567,False,1,0,110365,31,0,0.0,2.133,True,False,False
pypi_minio.zip,8,8,False,7.9897,7.5854,False,1,0,93751,33,0,0.0,2.2878,True,False,False
pypi_minio_7.2.18.zip,8,8,False,7.9898,7.6242,False,1,0,93120,33,0,0.0,2.2869,True,False,False
pypi_minio_7.2.19.zip,8,8,False,7.9914,7.6071,False,1,0,103517,34,0,0.0,2.228,True,False,False
pypi_mkdocs.zip,8,8,False,7.999,6.2928,False,1,0,3864451,174,0,0.0,1.7038,True,False,False
pypi_mkdocs_1.5.3.zip,8,8,False,7.999,6.2942,False,1,0,3694750,189,0,0.0,2.2395,True,False,False
pypi_mkdocs_1.6.0.zip,8,8,False,7.999,6.3859,False,1,0,3862264,172,0,0.0,1.712,True,False,False
pypi_more-itertools.zip,8,8,False,7.9937,6.3642,False,1,0,69667,11,0,0.0,4.2695,True,False,False
pypi_more-itertools_10.6.0.zip,8,8,False,7.9935,6.3457,False,1,0,63038,11,0,0.0,4.2866,True,False,False
pypi_more-itertools_10.7.0.zip,8,8,False,7.9943,6.383,False,1,0,65278,11,0,0.0,4.232,True,False,False
pypi_motor.zip,8,8,False,7.9881,7.4678,False,1,0,74996,23,0,0.0,2.1479,True,False,False
pypi_motor_3.6.1.zip,8,8,False,7.9881,7.4678,False,1,0,74813,23,0,0.0,2.1492,True,False,False
pypi_motor_3.7.0.zip,8,8,False,7.9881,7.4678,False,1,0,74811,23,0,0.0,2.1497,True,False,False
pypi_mouse.zip,8,8,False,7.944,7.8946,False,1,0,16170,13,0,0.0,1.8367,True,False,False
pypi_mouse_0.6.1.zip,8,8,False,7.9437,7.5537,False,1,0,16429,13,0,0.0,1.8731,True,False,False
pypi_mouse_0.7.0.zip,8,8,False,7.9437,7.5537,False,1,0,16931,14,0,0.0,1.7402,True,False,False
pypi_multiprocess.zip,8,8,False,7.993,7.0265,False,1,0,135131,39,0,0.0,0.4935,True,False,False
pypi_multiprocess_0.70.17.zip,8,8,False,7.993,7.006,False,1,0,135007,39,0,0.0,0.5093,True,False,False
pypi_multiprocess_0.70.18.zip,8,8,False,7.993,7.0334,False,1,0,135083,39,0,0.0,0.4947,True,False,False
pypi_mutagen.zip,8,8,False,7.984,7.4951,False,1,0,194391,70,0,0.0,1.08,True,False,False
pypi_mutagen_1.45.1.zip,8,8,False,7.9828,7.4791,False,1,0,218660,79,0,0.0,0.3903,True,False,False
pypi_mutagen_1.46.0.zip,8,8,False,7.9848,7.4124,False,1,0,193643,70,0,0.0,1.0767,True,False,False
pypi_mypy-extensions.zip,8,8,False,7.9192,7.8488,False,1,0,4963,5,0,0.0,0.5827,True,False,False
pypi_mypy-extensions_0.4.3.zip,8,8,False,7.9138,7.8388,False,1,0,4470,6,0,0.0,2.0612,True,False,False
pypi_mypy-extensions_1.0.0.zip,8,8,False,7.9061,7.8239,False,1,0,4695,6,0,0.0,2.0785,True,False,False
pypi_mypy.zip,0,0,False,7.9974,-0.0,True,1,0,13101333,1452,0,0.0,4.3883,False,True,False
pypi_mypy_1.18.2.zip,0,0,False,7.9972,-0.0,True,1,0,12807973,1380,0,0.0,4.0396,False,True,False
pypi_mypy_1.19.0.zip,0,0,False,7.9974,-0.0,True,1,0,13093239,1452,0,0.0,4.3886,False,True,False
pypi_nats-py.zip,8,8,False,7.9881,7.5998,False,1,0,82259,28,0,0.0,3.5634,True,False,False
pypi_nats-py_2.13.0.zip,8,8,False,7.9887,7.5998,False,1,0,80914,28,0,0.0,3.5745,True,False,False
pypi_nats-py_2.13.1.zip,8,8,False,7.9887,7.5998,False,1,0,80947,28,0,0.0,3.576,True,False,False
pypi_netcdf4.zip,0,0,False,7.9976,-0.0,True,1,0,23499427,57,0,0.0,6.5817,False,True,False
pypi_netcdf4_1.7.2.zip,0,0,False,7.9982,-0.0,True,1,0,2977508,23,0,0.0,10.7184,False,True,False
pypi_netcdf4_1.7.3.zip,0,0,False,7.9981,-0.0,True,1,0,2803413,25,0,0.0,11.353,False,True,False
pypi_networkx.zip,8,8,False,7.9967,7.4592,False,1,0,2068504,601,0,0.0,1.9258,True,False,False
pypi_networkx_3.5.zip,8,8,False,7.9967,7.3241,False,1,0,2034406,595,0,0.0,1.9418,True,False,False
pypi_networkx_3.6.zip,8,8,False,7.9967,7.47,False,1,0,2063713,601,0,0.0,1.9255,True,False,False
pypi_nltk.zip,8,8,False,7.9932,2.6781,False,1,0,1525385,431,0,0.0,0.6431,True,False,False
pypi_nltk_3.9.1.zip,8,8,False,7.9932,2.6781,False,1,0,1505442,425,0,0.0,0.6544,True,False,False
pypi_nltk_3.9.2.zip,8,8,False,7.9932,2.6781,False,1,0,1513404,426,0,0.0,0.6511,True,False,False
pypi_nox.zip,8,8,False,7.9801,7.5453,False,1,0,74615,28,0,0.0,0.6431,True,False,False
pypi_nox_2025.10.16.zip,8,8,False,7.9787,7.5453,False,1,0,74405,28,0,0.0,0.6425,True,False,False
pypi_nox_2025.11.12.zip,8,8,False,7.9777,7.5453,False,1,0,74447,28,0,0.0,0.6424,True,False,False
pypi_numba.zip,8,8,False,7.9946,7.8663,False,1,0,2683250,791,0,0.0,1.3539,True,False,False
pypi_numba_0.64.0rc1.zip,8,8,False,7.9946,7.8663,False,1,0,2683296,791,0,0.0,1.3539,True,False,False
pypi_numba_0.65.0rc1.zip,8,8,False,7.9945,7.8635,False,1,0,2680588,790,0,0.0,1.3552,True,False,False
pypi_numpy.zip,0,0,False,7.9979,-0.0,True,1,0,16957183,1168,0,0.0,6.2236,False,True,False
pypi_numpy_2.4.1.zip,0,0,False,7.9979,-0.0,True,1,0,16944563,1168,0,0.0,6.2236,False,True,False
pypi_numpy_2.4.2.zip,0,0,False,7.9979,-0.0,True,1,0,16955478,1168,0,0.0,6.2236,False,True,False
pypi_opencv-python-headless.zip,0,0,False,7.9969,-0.0,True,1,0,46247192,233,0,0.0,10.6766,False,True,False
pypi_opencv-python-headless_4.12.0.88.zip,0,0,False,7.9969,-0.0,True,1,0,37877864,202,0,0.0,11.2936,False,True,False
pypi_opencv-python-headless_4.13.0.90.zip,0,0,False,7.9969,-0.0,True,1,0,46020414,233,0,0.0,10.6762,False,True,False
pypi_openpyxl.zip,8,8,False,7.9716,7.0089,False,1,0,250910,195,0,0.0,0.6173,True,False,False
pypi_openpyxl_3.1.4.zip,8,8,False,7.9724,7.0089,False,1,0,251355,195,0,0.0,0.6166,True,False,False
pypi_openpyxl_3.2.0b1.zip,8,8,False,7.9709,7.0543,False,1,0,253611,195,0,0.0,0.6052,True,False,False
pypi_packaging.zip,8,8,False,7.9821,7.0686,False,1,0,74366,24,0,0.0,2.0493,True,False,False
pypi_packaging_26.0rc1.zip,8,8,False,7.9821,7.1327,False,1,0,74021,24,0,0.0,2.047,True,False,False
pypi_packaging_26.0rc2.zip,8,8,False,7.9821,7.2071,False,1,0,74124,24,0,0.0,2.0471,True,False,False
pypi_pandas.zip,0,0,False,7.9976,-0.0,True,1,0,10323380,1677,0,0.0,7.2836,False,True,False
pypi_pandas_3.0.0.zip,0,0,False,7.9976,-0.0,True,1,0,10313247,1674,0,0.0,7.2495,False,True,False
pypi_pandas_3.0.0rc0.zip,0,0,False,7.9975,-0.0,True,1,0,10240647,1673,0,0.0,7.2317,False,True,False
pypi_panel.zip,8,8,False,7.9997,6.8268,False,1,0,30229022,1839,0,0.0,0.9266,True,False,False
pypi_panel_1.8.10.zip,8,8,False,7.9997,6.8753,False,1,0,30270089,1839,0,0.0,0.927,True,False,False
pypi_panel_1.8.7.zip,8,8,False,7.9997,6.8902,False,1,0,30223006,1839,0,0.0,0.9267,True,False,False
pypi_panel_1.8.8.zip,8,8,False,7.9997,6.8986,False,1,0,30232600,1839,0,0.0,0.9266,True,False,False
pypi_parameterized.zip,8,8,False,7.9739,5.2814,False,1,0,20475,8,0,0.0,2.3649,True,False,False
pypi_parameterized_0.7.5.zip,8,8,False,7.9712,5.3074,False,1,0,17995,8,0,0.0,2.3297,True,False,False
pypi_parameterized_0.8.1.zip,8,8,False,7.9715,6.8972,False,1,0,26354,13,0,0.0,1.9035,True,False,False
pypi_paramiko.zip,8,8,False,7.9912,7.7472,False,1,0,223932,49,0,0.0,0.4851,True,False,False
pypi_paramiko_3.5.0.zip,8,8,False,7.9921,7.7774,False,1,0,227143,51,0,0.0,0.6488,True,False,False
pypi_paramiko_3.5.1.zip,8,8,False,7.9921,7.7774,False,1,0,227298,51,0,0.0,0.597,True,False,False
pypi_passlib.zip,8,8,False,7.9928,6.0427,False,1,0,525554,107,0,0.0,1.2538,True,False,False
pypi_passlib_1.7.2.zip,8,8,False,7.9929,5.8853,False,1,0,507848,107,0,0.0,1.2566,True,False,False
pypi_passlib_1.7.3.zip,8,8,False,7.9935,5.8571,False,1,0,522824,107,0,0.0,1.2587,True,False,False
pypi_pathos.zip,8,8,False,7.9577,7.9133,False,1,0,82248,50,0,0.0,0.4965,True,False,False
pypi_pathos_0.3.3.zip,8,8,False,7.9541,7.91,False,1,0,82142,50,0,0.0,0.5445,True,False,False
pypi_pathos_0.3.4.zip,8,8,False,7.9629,7.9124,False,1,0,82261,50,0,0.0,0.5228,True,False,False
pypi_pdm.zip,8,8,False,7.9816,7.9043,False,1,0,301127,152,0,0.0,3.5136,True,False,False
pypi_pdm_2.26.4.zip,8,8,False,7.9816,7.9131,False,1,0,300587,152,0,0.0,3.5117,True,False,False
pypi_pdm_2.26.5.zip,8,8,False,7.9816,7.9031,False,1,0,301057,152,0,0.0,3.5135,True,False,False
pypi_pdoc.zip,8,8,False,7.984,7.9499,False,1,0,100014,56,0,0.0,1.5762,True,False,False
pypi_pdoc_15.0.3.zip,8,8,False,7.9948,7.9406,False,1,0,145950,58,0,0.0,1.5404,True,False,False
pypi_pdoc_15.0.4.zip,8,8,False,7.9948,7.9436,False,1,0,145978,58,0,0.0,1.5402,True,False,False
pypi_pendulum.zip,8,8,False,7.9975,7.8487,False,1,0,338065,126,0,0.0,7.6783,True,False,False
pypi_pendulum_3.0.0.zip,8,8,False,7.9968,7.8595,False,1,0,362284,119,0,0.0,8.4765,True,False,False
pypi_pendulum_3.1.0.zip,8,8,False,7.997,7.8648,False,1,0,338637,124,0,0.0,8.5606,True,False,False
